x	y	label	showSelected
0.5	0.5	DDX18	DDX18
0.5	0.5	DDX19A	DDX19A
0.5	0.5	DDX19B	DDX19B
0.5	0.5	DDX20	DDX20
0.5	0.5	DDX21	DDX21
0.5	0.5	DDX23	DDX23
0.5	0.5	DDX24	DDX24
0.5	0.5	DDX26B	DDX26B
0.5	0.5	DDX27	DDX27
0.5	0.5	DDX28	DDX28
0.5	0.5	DDX31	DDX31
0.5	0.5	DDX39	DDX39
0.5	0.5	DDX3X	DDX3X
0.5	0.5	DDX41	DDX41
0.5	0.5	DDX42	DDX42
0.5	0.5	DDX46	DDX46
0.5	0.5	DDX47	DDX47
0.5	0.5	DDX49	DDX49
0.5	0.5	DDX5	DDX5
0.5	0.5	DDX50	DDX50
0.5	0.5	DDX51	DDX51
0.5	0.5	DDX52	DDX52
0.5	0.5	DDX54	DDX54
0.5	0.5	DDX55	DDX55
0.5	0.5	DDX56	DDX56
0.5	0.5	DDX58	DDX58
0.5	0.5	DDX59	DDX59
0.5	0.5	DDX6	DDX6
0.5	0.5	DDX60	DDX60
0.5	0.5	DDX60L	DDX60L
0.5	0.5	DEAF1	DEAF1
0.5	0.5	DECR1	DECR1
0.5	0.5	DECR2	DECR2
0.5	0.5	DEDD	DEDD
0.5	0.5	DEDD2	DEDD2
0.5	0.5	DEF6	DEF6
0.5	0.5	DEF8	DEF8
0.5	0.5	DEGS1	DEGS1
0.5	0.5	DEGS2	DEGS2
0.5	0.5	DEK	DEK
0.5	0.5	DEM1	DEM1
0.5	0.5	DENND1A	DENND1A
0.5	0.5	DENND1B	DENND1B
0.5	0.5	DENND1C	DENND1C
0.5	0.5	DENND2C	DENND2C
0.5	0.5	DENND2D	DENND2D
0.5	0.5	DENND3	DENND3
0.5	0.5	DENND4A	DENND4A
0.5	0.5	DENND4B	DENND4B
0.5	0.5	DENND4C	DENND4C
0.5	0.5	DENND5A	DENND5A
0.5	0.5	DENND5B	DENND5B
0.5	0.5	DENR	DENR
0.5	0.5	DEPDC1	DEPDC1
0.5	0.5	DEPDC1B	DEPDC1B
0.5	0.5	DEPDC5	DEPDC5
0.5	0.5	DEPDC6	DEPDC6
0.5	0.5	DERA	DERA
0.5	0.5	DERL1	DERL1
0.5	0.5	DERL2	DERL2
0.5	0.5	DERL3	DERL3
0.5	0.5	DET1	DET1
0.5	0.5	DEXI	DEXI
0.5	0.5	DFFA	DFFA
0.5	0.5	DFFB	DFFB
0.5	0.5	DFNB59	DFNB59
0.5	0.5	DGAT1	DGAT1
0.5	0.5	DGCR11	DGCR11
0.5	0.5	DGCR14	DGCR14
0.5	0.5	DGCR2	DGCR2
0.5	0.5	DGCR6	DGCR6
0.5	0.5	DGCR6L	DGCR6L
0.5	0.5	DGCR8	DGCR8
0.5	0.5	DGCR9	DGCR9
0.5	0.5	DGKA	DGKA
0.5	0.5	DGKD	DGKD
0.5	0.5	DGKE	DGKE
0.5	0.5	DGKG	DGKG
0.5	0.5	DGKQ	DGKQ
0.5	0.5	DGKZ	DGKZ
0.5	0.5	DGUOK	DGUOK
0.5	0.5	DHCR24	DHCR24
0.5	0.5	DHCR7	DHCR7
0.5	0.5	DHDDS	DHDDS
0.5	0.5	DHFR	DHFR
0.5	0.5	DHFRL1	DHFRL1
0.5	0.5	DHODH	DHODH
0.5	0.5	DHPS	DHPS
0.5	0.5	DHRS1	DHRS1
0.5	0.5	DHRS11	DHRS11
0.5	0.5	DHRS12	DHRS12
0.5	0.5	DHRS13	DHRS13
0.5	0.5	DHRS3	DHRS3
0.5	0.5	DHRS4	DHRS4
0.5	0.5	DHRS4L2	DHRS4L2
0.5	0.5	DHRS7	DHRS7
0.5	0.5	DHRS7B	DHRS7B
0.5	0.5	DHRSX	DHRSX
0.5	0.5	DHTKD1	DHTKD1
0.5	0.5	DHX15	DHX15
0.5	0.5	DHX16	DHX16
0.5	0.5	DHX29	DHX29
0.5	0.5	DHX30	DHX30
0.5	0.5	DHX32	DHX32
0.5	0.5	DHX33	DHX33
0.5	0.5	DHX34	DHX34
0.5	0.5	DHX35	DHX35
0.5	0.5	DHX36	DHX36
0.5	0.5	DHX37	DHX37
0.5	0.5	DHX38	DHX38
0.5	0.5	DHX40	DHX40
0.5	0.5	DHX57	DHX57
0.5	0.5	DHX58	DHX58
0.5	0.5	DHX8	DHX8
0.5	0.5	DHX9	DHX9
0.5	0.5	DIABLO	DIABLO
0.5	0.5	DIAPH1	DIAPH1
0.5	0.5	DIAPH2	DIAPH2
0.5	0.5	DIAPH3	DIAPH3
0.5	0.5	DICER1	DICER1
0.5	0.5	DIDO1	DIDO1
0.5	0.5	DIMT1L	DIMT1L
0.5	0.5	DIO1	DIO1
0.5	0.5	DIP2A	DIP2A
0.5	0.5	DIP2B	DIP2B
0.5	0.5	DIP2C	DIP2C
0.5	0.5	DIRC2	DIRC2
0.5	0.5	DIS3	DIS3
0.5	0.5	DIS3L	DIS3L
0.5	0.5	DIS3L2	DIS3L2
0.5	0.5	DISC1	DISC1
0.5	0.5	DISC2	DISC2
0.5	0.5	DISP1	DISP1
0.5	0.5	DISP2	DISP2
0.5	0.5	DIXDC1	DIXDC1
0.5	0.5	DKC1	DKC1
0.5	0.5	DKFZP586I1420	DKFZP586I1420
0.5	0.5	DKFZP686I15217	DKFZP686I15217
0.5	0.5	DKFZp686O24166	DKFZp686O24166
0.5	0.5	DKFZp761E198	DKFZp761E198
0.5	0.5	DLAT	DLAT
0.5	0.5	DLC1	DLC1
0.5	0.5	DLD	DLD
0.5	0.5	DLEC1	DLEC1
0.5	0.5	DLEU1	DLEU1
0.5	0.5	DLEU2	DLEU2
0.5	0.5	DLEU2L	DLEU2L
0.5	0.5	DLG1	DLG1
0.5	0.5	DLG3	DLG3
0.5	0.5	DLG4	DLG4
0.5	0.5	DLG5	DLG5
0.5	0.5	DLGAP4	DLGAP4
0.5	0.5	DLGAP5	DLGAP5
0.5	0.5	DLST	DLST
0.5	0.5	DMAP1	DMAP1
0.5	0.5	DMPK	DMPK
0.5	0.5	DMTF1	DMTF1
0.5	0.5	DMWD	DMWD
0.5	0.5	DMXL1	DMXL1
0.5	0.5	DMXL2	DMXL2
0.5	0.5	DNA2	DNA2
0.5	0.5	DNAH1	DNAH1
0.5	0.5	DNAH14	DNAH14
0.5	0.5	DNAH17	DNAH17
0.5	0.5	DNAJA1	DNAJA1
0.5	0.5	DNAJA2	DNAJA2
0.5	0.5	DNAJA3	DNAJA3
0.5	0.5	DNAJA4	DNAJA4
0.5	0.5	DNAJB1	DNAJB1
0.5	0.5	DNAJB11	DNAJB11
0.5	0.5	DNAJB12	DNAJB12
0.5	0.5	DNAJB13	DNAJB13
0.5	0.5	DNAJB14	DNAJB14
0.5	0.5	DNAJB2	DNAJB2
0.5	0.5	DNAJB4	DNAJB4
0.5	0.5	DNAJB5	DNAJB5
0.5	0.5	DNAJB6	DNAJB6
0.5	0.5	DNAJB7	DNAJB7
0.5	0.5	DNAJB9	DNAJB9
0.5	0.5	DNAJC1	DNAJC1
0.5	0.5	DNAJC10	DNAJC10
0.5	0.5	DNAJC11	DNAJC11
0.5	0.5	DNAJC13	DNAJC13
0.5	0.5	DNAJC14	DNAJC14
0.5	0.5	DNAJC15	DNAJC15
0.5	0.5	DNAJC16	DNAJC16
0.5	0.5	DNAJC17	DNAJC17
0.5	0.5	DNAJC18	DNAJC18
0.5	0.5	DNAJC19	DNAJC19
0.5	0.5	DNAJC2	DNAJC2
0.5	0.5	DNAJC21	DNAJC21
0.5	0.5	DNAJC24	DNAJC24
0.5	0.5	DNAJC25	DNAJC25
0.5	0.5	DNAJC27	DNAJC27
0.5	0.5	DNAJC28	DNAJC28
0.5	0.5	DNAJC3	DNAJC3
0.5	0.5	DNAJC30	DNAJC30
0.5	0.5	DNAJC4	DNAJC4
0.5	0.5	DNAJC5	DNAJC5
0.5	0.5	DNAJC6	DNAJC6
0.5	0.5	DNAJC7	DNAJC7
0.5	0.5	DNAJC8	DNAJC8
0.5	0.5	DNAJC9	DNAJC9
0.5	0.5	DNAL1	DNAL1
0.5	0.5	DNAL4	DNAL4
0.5	0.5	DNASE1	DNASE1
0.5	0.5	DNASE1L1	DNASE1L1
0.5	0.5	DNASE1L2	DNASE1L2
0.5	0.5	DNASE2	DNASE2
0.5	0.5	DND1	DND1
0.5	0.5	DNHD1	DNHD1
0.5	0.5	DNLZ	DNLZ
0.5	0.5	DNM1	DNM1
0.5	0.5	DNM1L	DNM1L
0.5	0.5	DNM2	DNM2
0.5	0.5	DNM3	DNM3
0.5	0.5	DNMBP	DNMBP
0.5	0.5	DNMT1	DNMT1
0.5	0.5	DNMT3A	DNMT3A
0.5	0.5	DNMT3B	DNMT3B
0.5	0.5	DNPEP	DNPEP
0.5	0.5	DNTTIP1	DNTTIP1
0.5	0.5	DNTTIP2	DNTTIP2
0.5	0.5	DOCK10	DOCK10
0.5	0.5	DOCK11	DOCK11
0.5	0.5	DOCK2	DOCK2
0.5	0.5	DOCK3	DOCK3
0.5	0.5	DOCK4	DOCK4
0.5	0.5	DOCK5	DOCK5
0.5	0.5	DOCK7	DOCK7
0.5	0.5	DOCK8	DOCK8
0.5	0.5	DOCK9	DOCK9
0.5	0.5	DOHH	DOHH
0.5	0.5	DOK1	DOK1
0.5	0.5	DOK2	DOK2
0.5	0.5	DOK3	DOK3
0.5	0.5	DOK4	DOK4
0.5	0.5	DOK7	DOK7
0.5	0.5	DOLK	DOLK
0.5	0.5	DOLPP1	DOLPP1
0.5	0.5	DOM3Z	DOM3Z
0.5	0.5	DONSON	DONSON
0.5	0.5	DOPEY1	DOPEY1
0.5	0.5	DOPEY2	DOPEY2
0.5	0.5	DOT1L	DOT1L
0.5	0.5	DPAGT1	DPAGT1
0.5	0.5	DPCD	DPCD
0.5	0.5	DPEP2	DPEP2
0.5	0.5	DPF2	DPF2
0.5	0.5	DPH1	DPH1
0.5	0.5	DPH2	DPH2
0.5	0.5	DPH3	DPH3
0.5	0.5	DPH5	DPH5
0.5	0.5	DPM1	DPM1
0.5	0.5	DPM2	DPM2
0.5	0.5	DPM3	DPM3
0.5	0.5	DPP3	DPP3
0.5	0.5	DPP7	DPP7
0.5	0.5	DPP8	DPP8
0.5	0.5	DPP9	DPP9
0.5	0.5	DPRXP4	DPRXP4
0.5	0.5	DPY19L1	DPY19L1
0.5	0.5	DPY19L2	DPY19L2
0.5	0.5	DPY19L2P2	DPY19L2P2
0.5	0.5	DPY19L3	DPY19L3
0.5	0.5	DPY19L4	DPY19L4
0.5	0.5	DPY30	DPY30
0.5	0.5	DPYD	DPYD
0.5	0.5	DPYSL2	DPYSL2
0.5	0.5	DR1	DR1
0.5	0.5	DRAM1	DRAM1
0.5	0.5	DRAM2	DRAM2
0.5	0.5	DRAP1	DRAP1
0.5	0.5	DRG1	DRG1
0.5	0.5	DRG2	DRG2
0.5	0.5	DSCC1	DSCC1
0.5	0.5	DSCR3	DSCR3
0.5	0.5	DSE	DSE
0.5	0.5	DSN1	DSN1
0.5	0.5	DST	DST
0.5	0.5	DSTN	DSTN
0.5	0.5	DSTYK	DSTYK
0.5	0.5	DTD1	DTD1
0.5	0.5	DTL	DTL
0.5	0.5	DTNB	DTNB
0.5	0.5	DTNBP1	DTNBP1
0.5	0.5	DTWD1	DTWD1
0.5	0.5	DTWD2	DTWD2
0.5	0.5	DTX2	DTX2
0.5	0.5	DTX3L	DTX3L
0.5	0.5	DTX4	DTX4
0.5	0.5	DTYMK	DTYMK
0.5	0.5	DULLARD	DULLARD
0.5	0.5	DUOX1	DUOX1
0.5	0.5	DUS1L	DUS1L
0.5	0.5	DUS2L	DUS2L
0.5	0.5	DUS3L	DUS3L
0.5	0.5	DUS4L	DUS4L
0.5	0.5	DUSP1	DUSP1
0.5	0.5	DUSP10	DUSP10
0.5	0.5	DUSP11	DUSP11
0.5	0.5	DUSP12	DUSP12
0.5	0.5	DUSP14	DUSP14
0.5	0.5	DUSP16	DUSP16
0.5	0.5	DUSP18	DUSP18
0.5	0.5	DUSP19	DUSP19
0.5	0.5	DUSP2	DUSP2
0.5	0.5	DUSP22	DUSP22
0.5	0.5	DUSP23	DUSP23
0.5	0.5	DUSP28	DUSP28
0.5	0.5	DUSP3	DUSP3
0.5	0.5	DUSP5	DUSP5
0.5	0.5	DUSP6	DUSP6
0.5	0.5	DUSP7	DUSP7
0.5	0.5	DUSP8	DUSP8
0.5	0.5	DUT	DUT
0.5	0.5	DVL1	DVL1
0.5	0.5	DVL2	DVL2
0.5	0.5	DVL3	DVL3
0.5	0.5	DYM	DYM
0.5	0.5	DYNC1H1	DYNC1H1
0.5	0.5	DYNC1I2	DYNC1I2
0.5	0.5	DYNC1LI1	DYNC1LI1
0.5	0.5	DYNC1LI2	DYNC1LI2
0.5	0.5	DYNC2H1	DYNC2H1
0.5	0.5	DYNC2LI1	DYNC2LI1
0.5	0.5	DYNLL1	DYNLL1
0.5	0.5	DYNLL2	DYNLL2
0.5	0.5	DYNLRB1	DYNLRB1
0.5	0.5	DYNLT1	DYNLT1
0.5	0.5	DYNLT3	DYNLT3
0.5	0.5	DYRK1A	DYRK1A
0.5	0.5	DYRK1B	DYRK1B
0.5	0.5	DYRK2	DYRK2
0.5	0.5	DYRK3	DYRK3
0.5	0.5	DYRK4	DYRK4
0.5	0.5	DYSF	DYSF
0.5	0.5	DZIP3	DZIP3
0.5	0.5	E2F1	E2F1
0.5	0.5	E2F2	E2F2
0.5	0.5	E2F3	E2F3
0.5	0.5	E2F4	E2F4
0.5	0.5	E2F5	E2F5
0.5	0.5	E2F6	E2F6
0.5	0.5	E2F7	E2F7
0.5	0.5	E2F8	E2F8
0.5	0.5	E4F1	E4F1
0.5	0.5	EAF1	EAF1
0.5	0.5	EAF2	EAF2
0.5	0.5	EAPP	EAPP
0.5	0.5	EARS2	EARS2
0.5	0.5	EBAG9	EBAG9
0.5	0.5	EBNA1BP2	EBNA1BP2
0.5	0.5	EBP	EBP
0.5	0.5	EBPL	EBPL
0.5	0.5	ECD	ECD
0.5	0.5	ECE1	ECE1
0.5	0.5	ECE2	ECE2
0.5	0.5	ECH1	ECH1
0.5	0.5	ECHDC1	ECHDC1
0.5	0.5	ECHDC2	ECHDC2
0.5	0.5	ECHS1	ECHS1
0.5	0.5	ECM1	ECM1
0.5	0.5	ECM2	ECM2
0.5	0.5	ECSIT	ECSIT
0.5	0.5	ECT2	ECT2
0.5	0.5	ECT2L	ECT2L
0.5	0.5	EDA2R	EDA2R
0.5	0.5	EDARADD	EDARADD
0.5	0.5	EDC3	EDC3
0.5	0.5	EDC4	EDC4
0.5	0.5	EDEM1	EDEM1
0.5	0.5	EDEM2	EDEM2
0.5	0.5	EDEM3	EDEM3
0.5	0.5	EDF1	EDF1
0.5	0.5	EEA1	EEA1
0.5	0.5	EED	EED
0.5	0.5	EEF1A1	EEF1A1
0.5	0.5	EEF1A1P9	EEF1A1P9
0.5	0.5	EEF1B2	EEF1B2
0.5	0.5	EEF1D	EEF1D
0.5	0.5	EEF1E1	EEF1E1
0.5	0.5	EEF1G	EEF1G
0.5	0.5	EEF2	EEF2
0.5	0.5	EEF2K	EEF2K
0.5	0.5	EEFSEC	EEFSEC
0.5	0.5	EEPD1	EEPD1
0.5	0.5	EFCAB10	EFCAB10
0.5	0.5	EFCAB2	EFCAB2
0.5	0.5	EFCAB4A	EFCAB4A
0.5	0.5	EFCAB4B	EFCAB4B
0.5	0.5	EFCAB5	EFCAB5
0.5	0.5	EFCAB7	EFCAB7
0.5	0.5	EFEMP2	EFEMP2
0.5	0.5	EFHA1	EFHA1
0.5	0.5	EFHC1	EFHC1
0.5	0.5	EFHD2	EFHD2
0.5	0.5	EFNA1	EFNA1
0.5	0.5	EFNA3	EFNA3
0.5	0.5	EFNA4	EFNA4
0.5	0.5	EFNB1	EFNB1
0.5	0.5	EFR3A	EFR3A
0.5	0.5	EFTUD1	EFTUD1
0.5	0.5	EFTUD2	EFTUD2
0.5	0.5	EGFL7	EGFL7
0.5	0.5	EGLN1	EGLN1
0.5	0.5	EGLN2	EGLN2
0.5	0.5	EGOT	EGOT
0.5	0.5	EGR1	EGR1
0.5	0.5	EGR2	EGR2
0.5	0.5	EGR3	EGR3
0.5	0.5	EHBP1	EHBP1
0.5	0.5	EHBP1L1	EHBP1L1
0.5	0.5	EHD1	EHD1
0.5	0.5	EHD2	EHD2
0.5	0.5	EHD3	EHD3
0.5	0.5	EHD4	EHD4
0.5	0.5	EHHADH	EHHADH
0.5	0.5	EHMT1	EHMT1
0.5	0.5	EHMT2	EHMT2
0.5	0.5	EI24	EI24
0.5	0.5	EID1	EID1
0.5	0.5	EID2	EID2
0.5	0.5	EID2B	EID2B
0.5	0.5	EID3	EID3
0.5	0.5	EIF1	EIF1
0.5	0.5	EIF1AD	EIF1AD
0.5	0.5	EIF1AX	EIF1AX
0.5	0.5	EIF1B	EIF1B
0.5	0.5	EIF2A	EIF2A
0.5	0.5	EIF2AK1	EIF2AK1
0.5	0.5	EIF2AK2	EIF2AK2
0.5	0.5	EIF2AK3	EIF2AK3
0.5	0.5	EIF2AK4	EIF2AK4
0.5	0.5	EIF2B1	EIF2B1
0.5	0.5	EIF2B2	EIF2B2
0.5	0.5	EIF2B3	EIF2B3
0.5	0.5	EIF2B4	EIF2B4
0.5	0.5	EIF2B5	EIF2B5
0.5	0.5	EIF2C1	EIF2C1
0.5	0.5	EIF2C2	EIF2C2
0.5	0.5	EIF2C3	EIF2C3
0.5	0.5	EIF2C4	EIF2C4
0.5	0.5	EIF2S1	EIF2S1
0.5	0.5	EIF2S2	EIF2S2
0.5	0.5	EIF2S3	EIF2S3
0.5	0.5	EIF3A	EIF3A
0.5	0.5	EIF3B	EIF3B
0.5	0.5	EIF3CL	EIF3CL
0.5	0.5	EIF3D	EIF3D
0.5	0.5	EIF3E	EIF3E
0.5	0.5	EIF3F	EIF3F
0.5	0.5	EIF3G	EIF3G
0.5	0.5	EIF3H	EIF3H
0.5	0.5	EIF3I	EIF3I
0.5	0.5	EIF3J	EIF3J
0.5	0.5	EIF3K	EIF3K
0.5	0.5	EIF3L	EIF3L
0.5	0.5	EIF3M	EIF3M
0.5	0.5	EIF4A1	EIF4A1
0.5	0.5	EIF4A2	EIF4A2
0.5	0.5	EIF4A3	EIF4A3
0.5	0.5	EIF4B	EIF4B
0.5	0.5	EIF4E	EIF4E
0.5	0.5	EIF4E2	EIF4E2
0.5	0.5	EIF4E3	EIF4E3
0.5	0.5	EIF4EBP1	EIF4EBP1
0.5	0.5	EIF4EBP2	EIF4EBP2
0.5	0.5	EIF4EBP3	EIF4EBP3
0.5	0.5	EIF4ENIF1	EIF4ENIF1
0.5	0.5	EIF4G1	EIF4G1
0.5	0.5	EIF4G2	EIF4G2
0.5	0.5	EIF4G3	EIF4G3
0.5	0.5	EIF4H	EIF4H
0.5	0.5	EIF5	EIF5
0.5	0.5	EIF5A	EIF5A
0.5	0.5	EIF5A2	EIF5A2
0.5	0.5	EIF5AL1	EIF5AL1
0.5	0.5	EIF5B	EIF5B
0.5	0.5	EIF6	EIF6
0.5	0.5	ELAC1	ELAC1
0.5	0.5	ELAC2	ELAC2
0.5	0.5	ELAVL1	ELAVL1
0.5	0.5	ELF1	ELF1
0.5	0.5	ELF2	ELF2
0.5	0.5	ELF3	ELF3
0.5	0.5	ELF4	ELF4
0.5	0.5	ELK1	ELK1
0.5	0.5	ELK3	ELK3
0.5	0.5	ELK4	ELK4
0.5	0.5	ELL	ELL
0.5	0.5	ELL2	ELL2
0.5	0.5	ELL3	ELL3
0.5	0.5	ELMO1	ELMO1
0.5	0.5	ELMO2	ELMO2
0.5	0.5	ELMO3	ELMO3
0.5	0.5	ELMOD2	ELMOD2
0.5	0.5	ELMOD3	ELMOD3
0.5	0.5	ELOF1	ELOF1
0.5	0.5	ELOVL1	ELOVL1
0.5	0.5	ELOVL5	ELOVL5
0.5	0.5	ELOVL6	ELOVL6
0.5	0.5	ELOVL7	ELOVL7
0.5	0.5	ELP2	ELP2
0.5	0.5	ELP2P	ELP2P
0.5	0.5	ELP3	ELP3
0.5	0.5	ELP4	ELP4
0.5	0.5	EMB	EMB
0.5	0.5	EMD	EMD
0.5	0.5	EME1	EME1
0.5	0.5	EME2	EME2
0.5	0.5	EMG1	EMG1
0.5	0.5	EMID1	EMID1
0.5	0.5	EMILIN1	EMILIN1
0.5	0.5	EMILIN2	EMILIN2
0.5	0.5	EML2	EML2
0.5	0.5	EML3	EML3
0.5	0.5	EML4	EML4
0.5	0.5	EML5	EML5
0.5	0.5	EML6	EML6
0.5	0.5	EMP1	EMP1
0.5	0.5	EMP3	EMP3
0.5	0.5	EMR1	EMR1
0.5	0.5	EMR2	EMR2
0.5	0.5	ENAH	ENAH
0.5	0.5	ENC1	ENC1
0.5	0.5	ENDOD1	ENDOD1
0.5	0.5	ENDOG	ENDOG
0.5	0.5	ENG	ENG
0.5	0.5	ENGASE	ENGASE
0.5	0.5	ENO1	ENO1
0.5	0.5	ENO2	ENO2
0.5	0.5	ENO3	ENO3
0.5	0.5	ENOPH1	ENOPH1
0.5	0.5	ENOSF1	ENOSF1
0.5	0.5	ENOX2	ENOX2
0.5	0.5	ENPP4	ENPP4
0.5	0.5	ENSA	ENSA
0.5	0.5	ENTPD1	ENTPD1
0.5	0.5	ENTPD4	ENTPD4
0.5	0.5	ENTPD5	ENTPD5
0.5	0.5	ENTPD6	ENTPD6
0.5	0.5	ENTPD7	ENTPD7
0.5	0.5	ENY2	ENY2
0.5	0.5	EOMES	EOMES
0.5	0.5	EP300	EP300
0.5	0.5	EP400	EP400
0.5	0.5	EP400NL	EP400NL
0.5	0.5	EPAS1	EPAS1
0.5	0.5	EPB41	EPB41
0.5	0.5	EPB41L2	EPB41L2
0.5	0.5	EPB41L4A	EPB41L4A
0.5	0.5	EPB41L5	EPB41L5
0.5	0.5	EPB49	EPB49
0.5	0.5	EPC1	EPC1
0.5	0.5	EPC2	EPC2
0.5	0.5	EPDR1	EPDR1
0.5	0.5	EPHA1	EPHA1
0.5	0.5	EPHB4	EPHB4
0.5	0.5	EPHB6	EPHB6
0.5	0.5	EPHX1	EPHX1
0.5	0.5	EPM2A	EPM2A
0.5	0.5	EPM2AIP1	EPM2AIP1
0.5	0.5	EPN1	EPN1
0.5	0.5	EPN2	EPN2
0.5	0.5	EPOR	EPOR
0.5	0.5	EPPK1	EPPK1
0.5	0.5	EPRS	EPRS
0.5	0.5	EPS15	EPS15
0.5	0.5	EPS15L1	EPS15L1
0.5	0.5	EPS8L2	EPS8L2
0.5	0.5	EPT1	EPT1
0.5	0.5	ERAL1	ERAL1
0.5	0.5	ERAP1	ERAP1
0.5	0.5	ERAP2	ERAP2
0.5	0.5	ERBB2	ERBB2
0.5	0.5	ERBB2IP	ERBB2IP
0.5	0.5	ERC1	ERC1
0.5	0.5	ERCC1	ERCC1
0.5	0.5	ERCC2	ERCC2
0.5	0.5	ERCC3	ERCC3
0.5	0.5	ERCC4	ERCC4
0.5	0.5	ERCC5	ERCC5
0.5	0.5	ERCC6	ERCC6
0.5	0.5	ERCC6L	ERCC6L
0.5	0.5	ERCC8	ERCC8
0.5	0.5	ERF	ERF
0.5	0.5	ERG	ERG
0.5	0.5	ERGIC1	ERGIC1
0.5	0.5	ERGIC2	ERGIC2
0.5	0.5	ERGIC3	ERGIC3
0.5	0.5	ERH	ERH
0.5	0.5	ERI1	ERI1
0.5	0.5	ERI2	ERI2
0.5	0.5	ERI3	ERI3
0.5	0.5	ERICH1	ERICH1
0.5	0.5	ERLEC1	ERLEC1
0.5	0.5	ERLIN1	ERLIN1
0.5	0.5	ERLIN2	ERLIN2
0.5	0.5	ERMAP	ERMAP
0.5	0.5	ERMN	ERMN
0.5	0.5	ERMP1	ERMP1
0.5	0.5	ERN1	ERN1
0.5	0.5	ERO1L	ERO1L
0.5	0.5	ERO1LB	ERO1LB
0.5	0.5	ERP27	ERP27
0.5	0.5	ERP29	ERP29
0.5	0.5	ERP44	ERP44
0.5	0.5	ERVFRDE1	ERVFRDE1
0.5	0.5	ESAM	ESAM
0.5	0.5	ESCO1	ESCO1
0.5	0.5	ESCO2	ESCO2
0.5	0.5	ESD	ESD
0.5	0.5	ESF1	ESF1
0.5	0.5	ESPL1	ESPL1
0.5	0.5	ESR2	ESR2
0.5	0.5	ESRP2	ESRP2
0.5	0.5	ESRRA	ESRRA
0.5	0.5	ESYT1	ESYT1
0.5	0.5	ESYT2	ESYT2
0.5	0.5	ETAA1	ETAA1
0.5	0.5	ETF1	ETF1
0.5	0.5	ETFA	ETFA
0.5	0.5	ETFB	ETFB
0.5	0.5	ETFDH	ETFDH
0.5	0.5	ETHE1	ETHE1
0.5	0.5	ETNK1	ETNK1
0.5	0.5	ETS1	ETS1
0.5	0.5	ETS2	ETS2
0.5	0.5	ETV3	ETV3
0.5	0.5	ETV5	ETV5
0.5	0.5	ETV6	ETV6
0.5	0.5	EVI2A	EVI2A
0.5	0.5	EVI2B	EVI2B
0.5	0.5	EVI5	EVI5
0.5	0.5	EVI5L	EVI5L
0.5	0.5	EVL	EVL
0.5	0.5	EVPL	EVPL
0.5	0.5	EWSR1	EWSR1
0.5	0.5	EXD2	EXD2
0.5	0.5	EXD3	EXD3
0.5	0.5	EXO1	EXO1
0.5	0.5	EXOC1	EXOC1
0.5	0.5	EXOC2	EXOC2
0.5	0.5	EXOC3	EXOC3
0.5	0.5	EXOC4	EXOC4
0.5	0.5	EXOC5	EXOC5
0.5	0.5	EXOC6	EXOC6
0.5	0.5	EXOC6B	EXOC6B
0.5	0.5	EXOC7	EXOC7
0.5	0.5	EXOC8	EXOC8
0.5	0.5	EXOG	EXOG
0.5	0.5	EXOSC1	EXOSC1
0.5	0.5	EXOSC10	EXOSC10
0.5	0.5	EXOSC2	EXOSC2
0.5	0.5	EXOSC3	EXOSC3
0.5	0.5	EXOSC4	EXOSC4
0.5	0.5	EXOSC5	EXOSC5
0.5	0.5	EXOSC6	EXOSC6
0.5	0.5	EXOSC7	EXOSC7
0.5	0.5	EXOSC8	EXOSC8
0.5	0.5	EXOSC9	EXOSC9
0.5	0.5	EXT1	EXT1
0.5	0.5	EXT2	EXT2
0.5	0.5	EXTL2	EXTL2
0.5	0.5	EXTL3	EXTL3
0.5	0.5	EYA3	EYA3
0.5	0.5	EYS	EYS
0.5	0.5	EZH1	EZH1
0.5	0.5	EZH2	EZH2
0.5	0.5	EZR	EZR
0.5	0.5	F11R	F11R
0.5	0.5	F13A1	F13A1
0.5	0.5	F2R	F2R
0.5	0.5	F2RL2	F2RL2
0.5	0.5	F8	F8
0.5	0.5	F8A1	F8A1
0.5	0.5	FAAH	FAAH
0.5	0.5	FADD	FADD
0.5	0.5	FADS1	FADS1
0.5	0.5	FADS2	FADS2
0.5	0.5	FADS3	FADS3
0.5	0.5	FAF1	FAF1
0.5	0.5	FAF2	FAF2
0.5	0.5	FAH	FAH
0.5	0.5	FAHD1	FAHD1
0.5	0.5	FAHD2A	FAHD2A
0.5	0.5	FAHD2B	FAHD2B
0.5	0.5	FAIM	FAIM
0.5	0.5	FAIM3	FAIM3
0.5	0.5	FAM100A	FAM100A
0.5	0.5	FAM100B	FAM100B
0.5	0.5	FAM101B	FAM101B
0.5	0.5	FAM102A	FAM102A
0.5	0.5	FAM102B	FAM102B
0.5	0.5	FAM103A1	FAM103A1
0.5	0.5	FAM104A	FAM104A
0.5	0.5	FAM104B	FAM104B
0.5	0.5	FAM105A	FAM105A
0.5	0.5	FAM105B	FAM105B
0.5	0.5	FAM107B	FAM107B
0.5	0.5	FAM108A1	FAM108A1
0.5	0.5	FAM108B1	FAM108B1
0.5	0.5	FAM108C1	FAM108C1
0.5	0.5	FAM109A	FAM109A
0.5	0.5	FAM109B	FAM109B
